id,data_criacao,titulo,cidade,estado,resolvido:bool,conteudo,tipo_postagem,ordem_da_interacao,tipo_interacao,id_pai
7e0da57327dde9cfa34858e830421a4d,2021-05-10,"Philco - Efetuei a compra de uma TV led de 32 cuja marca Philco, correspondente na quantia de R$: 899,00.",Una�,MG,False,"
				Efetuei a compra de uma TV led de 32 cuja marca Philco, correspondente na quantia de R$: 899,00. Desta forma, tendo assim a garantia de dois anos devido eu ter efetuado o pagamento de R$: 257,00 para maior precaução. Entretanto de janeiro de 2021 até o presente momento, a mesma se encontra com uma lista preta, não suprindo assim com minhas necessidades. Além do mais, eu já tinha aberto um chamado na plataforma e o link que me foi disponibilizado para gerar o código de postagem, eu não conseguir. Quando fui informar  que não conseguir já tinha inspirado o prazo.",complaint,0,COMPLAINT,7e0da57327dde9cfa34858e830421a4d
0818d5ac48a0a4d0ee659a513c8da474,2021-05-10,"Philco - Efetuei a compra de uma TV led de 32 cuja marca Philco, correspondente na quantia de R$: 899,00.",Una�,MG,False,"
				Boa tarde Prezada Consumidora!

Referente a sua notificação no site Consumidor.Gov, primeiramente pedimos sinceras desculpas pelo o ocorrido e transtornos causados.

Encaminhamos uma mensagem via WhatsApp no contato cadastrado aqui em site e ficamos aguardando o seu retorno para continuidade da tratativa a situação ocorrida com o produto mencionado.

Muito obrigado pela compreensão e continue contando com todos nós para te ajudar sempre que preciso.

Caso tenha qualquer dúvida, permanecemos à disposição no nosso canal oficial Fale Conosco: www.philco.com.br

Atenciosamente,
Equipe de Atendimento Philco
SAC: (11) XXXXX-X141 São Paulo capital e região metropolitana
(47) XXXXX-X499 Demais regiões",interaction,1,ANSWER,7e0da57327dde9cfa34858e830421a4d
c63ef538c2adc3e851472e0a4fc4e492,2021-04-23,Casasbahia.com - Comprei um aspirador de pó da Mondial pela internet no dia 14/01/2021 e retirei na loja no dia 26/01/2021.,Juiz de Fora,MG,False,"
				Comprei um aspirador de pó da Mondial pela internet no dia 14/01/2021 e retirei na loja no dia 26/01/2021. Após um mês de uso o produto apresentou problemas, desligando durante o uso(tempo médio de 25 minutos). Ele esquentava e não ligava mais, apenas depois de mais 8 horas de descanso. Isso aconteceu mais três vezes, então entrei em contato com a loja pra pedir a troca do produto, afinal de contas não havia nem três meses de uso. Entrei em contato pelo WhatsApp do suporte da loja no dia 13/04/2021 e foi informado que não poderia ser feito a troca pois o prazo de 7 dias já havia transcorrido e que eu teria que entrar em contato com o fabricante. Verifiquei no site da Mondial e teria que levar em uma autorizada da minha cidade pra fazer o reparo.",complaint,0,COMPLAINT,c63ef538c2adc3e851472e0a4fc4e492
87e0b2024a863371e44b718607c73469,2021-04-23,Casasbahia.com - Comprei um aspirador de pó da Mondial pela internet no dia 14/01/2021 e retirei na loja no dia 26/01/2021.,Juiz de Fora,MG,False,"
				Sra. Kamila

Informamos que a sua reclamação já foi respondida pela empresa via carta anexa, favor não encerrar a reclamação com avaliação até os prazos de retorno serem cumpridos.
Esclarecemos que visando manter a nossa comunicação através da plataforma do Consumidor.gov, o senhor(a) deve utilizar a opção “Interagir com o Fornecedor” para que possamos solucionar e esclarecer as dúvidas e/ou problemas recorrentes.
Agradecemos sua total compreensão e nos colocamos à disposição, esperando estar sempre à altura de suas exigências.

Central de Relacionamento.
",interaction,1,ANSWER,c63ef538c2adc3e851472e0a4fc4e492
c4e45e59a9b4e4d616a147ea60dfb97a,2021-04-20,"PicPay - Compra não autorizada, constrangimento no ato do pagamento da compra, sendo que não há nenhuma irregularidade, por exemplo, falta de pagamento.",Nova Serrana,MG,False,"
				Compra não autorizada, constrangimento no ato do pagamento da compra, sendo que não há nenhuma irregularidade, por exemplo, falta de pagamento. Empresa comete os mesmos erros várias vezes e não resolve. Péssima, amarga experiência. Mesmo repetindo o processo de pagamento, o pagamento não é aprovado. E se o consumidor não entrar em contato, fica por isso mesmo. ""E que contato esse?"" Ninguém atende, não há atendimento. Só constrangimento.",complaint,0,COMPLAINT,c4e45e59a9b4e4d616a147ea60dfb97a
0de55a41dc61576cd4a97ee546e5ff13,2021-04-20,"PicPay - Compra não autorizada, constrangimento no ato do pagamento da compra, sendo que não há nenhuma irregularidade, por exemplo, falta de pagamento.",Nova Serrana,MG,False,"
				Olá, 
Sua demanda de número   2021.04/XXX.XXX.XXX-XX foi respondida.

Para mais informações, solicitamos que consulte a aba ""detalhes"".

Atenciosamente,
Equipe PicPay.
",interaction,1,ANSWER,c4e45e59a9b4e4d616a147ea60dfb97a
8bc62eaa57f68b2a7fbc1dfceaf9b4bf,2021-05-05,"Ponto Frio - Após recebimento da compra de sofá , constatei que o braço do sofá de 3 lugares estava quebrado internamente .",Belo Horizonte,MG,False,"
				Após recebimento da compra de sofá , constatei que o braço do sofá de 3 lugares estava quebrado internamente . E sofa de 2 lugares no assento quebrado  internamente . Solicitei a vistoria que confirmou a troca . O novo sofá veio com pés quebrados e cores diferentes e com rasgos aparentes no estofados .  Totalizando 3 trocas  sem sucesso com avarias . Solicitei pessoalmente o recolhimento do produto , já realizado e o cancelamento . O que não foi realizado pelo Sr Daniel da filial curitiba 801 . Com o fechamento do comércio fiquei sendo debitada do valor . E somente no dia 29/04/2021  novamente tentei o cancelamento , porém fui avisada de que não haveria possibilidade da devolução do valor em dinheiro e que ficaria com crédito na loja é que as demais parcelas ainda para vencer seria canceladas . E nesta mesma loja fui informada pelo gerente que o reembolso em dinheiro  das parcelas pagas eu teria que busca las no Procon pois a loja não faz devolução em espécie. Lamentavelmente estou recorrendo ao Procon",complaint,0,COMPLAINT,8bc62eaa57f68b2a7fbc1dfceaf9b4bf
7d50225deda4db89a4c2282d38d49d2c,2021-05-05,"Ponto Frio - Após recebimento da compra de sofá , constatei que o braço do sofá de 3 lugares estava quebrado internamente .",Belo Horizonte,MG,False,"
				Prezado(a) Cliente Fatima, boa tarde!

Informamos que a sua reclamação já foi respondida pela empresa via carta anexa.

Pedimos sinceras desculpas pelo ocorrido e gentilmente solicitamos que avalie o atendimento realizado pelo colaborador responsável pelas tratativas através do canal Consumidor.gov.br.

Agradecemos sua total compreensão e nos colocamos à disposição, esperando estar sempre à altura de suas exigências.

Atenciosamente,
Edvandro
Central de Relacionamento Ponto frio",interaction,1,ANSWER,8bc62eaa57f68b2a7fbc1dfceaf9b4bf
8c4eb83b71b921870b00e997bd638a62,2021-05-10,Oi Celular - A conta da Oi TV vence amanhã mas a Oi não liberou a fatura e então como que fica a situação?,Carmo da Mata,MG,False,"
				A conta da Oi TV vence amanhã mas a Oi não liberou a fatura e então como que fica a situação?",complaint,0,COMPLAINT,8c4eb83b71b921870b00e997bd638a62
2a51ea75675a0a646fd4d12116800ffd,2021-05-10,Oi Celular - A conta da Oi TV vence amanhã mas a Oi não liberou a fatura e então como que fica a situação?,Carmo da Mata,MG,False,"
				Conforme contato realizado no dia 14/05/2021, sua solicitação foi atendida e devidamente esclarecida. Em anexo segue carta com detalhes do tratamento.

Uma dica: pelo Smartphone talvez você não consiga consultar os anexos disponibilizados. Isto pode acontecer devido à funcionalidade que varia de aparelho para aparelho, mas pelo computador ou Notebook o acesso ao anexo é garantido.

Peço que avalie. Sua opinião é importante e contribuirá para qualidade do meu atendimento",interaction,1,ANSWER,8c4eb83b71b921870b00e997bd638a62
c90c6638c9553380762101760ee00535,2021-04-19,"Ebanx - Preciso receber o reembolso de um produto, no valor de R$240,85 (produto e frete), mas até o momento não obtive qualquer resposta.",Betim,MG,False,"
				Preciso receber o reembolso de um produto, no valor de R$240,85 (produto e frete), mas até o momento não obtive qualquer resposta.

Já fiz a devolução, e já foi entregue ao destinatário.

Já fiz a solicitação no site da Shopee e eles informaram para entrar em contato com a EBANX.",complaint,0,COMPLAINT,c90c6638c9553380762101760ee00535
3de8838c816ebb2360ae53e49e39bb84,2021-04-19,"Ebanx - Preciso receber o reembolso de um produto, no valor de R$240,85 (produto e frete), mas até o momento não obtive qualquer resposta.",Betim,MG,False,"
				Olá Ana, 

Nosso time de e-mail solicitou um contato interno com o site da sua compra. Como falamos em seu nome, pode levar um tempo até conseguirmos a resposta que queremos, mas  estamos trabalhando para que seu caso seja resolvido o mais breve possível. 

Assim que tivermos um retorno, vamos avisar você por e-mail. No momento o ideal é aguardar. 

Se precisar de ajuda com alguma outra dúvida, pode contar com a gente!
Equipe de Suporte EBANX",interaction,1,ANSWER,c90c6638c9553380762101760ee00535
91a1267b23cd32ffc6b4512d0a8cc26d,2021-05-06,"Oi Fixo - Recebi cobrança de uma fatura com vencimento em 16.05.2021, no valor de R$ 162,07 referente
ao contrato nº.",Belo Horizonte,MG,False,"
				Recebi cobrança de uma fatura com vencimento em 16.05.2021, no valor de R$ 162,07 referente
ao contrato nº. 34522725, fatura oi tv/ contudo, a referida assinatura (oi/tv) faz parte de um como
(031.9.8749.3884) com o mesmo número de contrato, cuja as contas estão devidamente quitadas, 
inclusive referente a mensalidade TV por assinatura. 
Dessa forma, por se tratar de uma cobrança em duplicidade, aguardo o cancelamento da referida,",complaint,0,COMPLAINT,91a1267b23cd32ffc6b4512d0a8cc26d
66c5b1da45c60dfdfad0e28a16d718a8,2021-05-06,"Oi Fixo - Recebi cobrança de uma fatura com vencimento em 16.05.2021, no valor de R$ 162,07 referente
ao contrato nº.",Belo Horizonte,MG,False,"
				""Conforme contato realizado no dia 14/05/2021, sua solicitação foi atendida e devidamente esclarecida. Em anexo segue carta com detalhes do tratamento.

Uma dica: pelo Smartphone talvez você não consiga consultar os anexos disponibilizados. Isto pode acontecer devido à funcionalidade que varia de aparelho para aparelho, mas pelo computador ou Notebook o acesso ao anexo é garantido.

Peço que avalie. Sua opinião é importante e contribuirá para qualidade do meu atendimento”",interaction,1,ANSWER,91a1267b23cd32ffc6b4512d0a8cc26d
498f4ca03a576cbfbb7dcb480bcf79ce,2021-04-14,SKY - Os valores são totalmente indevidos,Belo Horizonte,MG,False,"
				Os valores são totalmente indevidos",complaint,0,COMPLAINT,498f4ca03a576cbfbb7dcb480bcf79ce
adbdbe6be9f2bade5497691c8d49c035,2021-04-14,SKY - Os valores são totalmente indevidos,Belo Horizonte,MG,False,"
				Houve 2 tentativas de contato no horário aproximado das 20:30 nos informe um momento em que o Sr. se encontra confortável para que possamos finalizar a solicitação juntos, desculpe-nos pelos transtornos e pedimos paciência em relação a ausência de nossos sistemas.
",interaction,1,ANSWER,498f4ca03a576cbfbb7dcb480bcf79ce
6652484c0721e162c80fecf7961b0c52,2021-04-30,KaBuM! - Fiz a recusa da entrega pois um dos produtos veio diferente do pedido.,Conselheiro Lafaiete,MG,False,"
				Fiz a recusa da entrega pois um dos produtos veio diferente do pedido.",complaint,0,COMPLAINT,6652484c0721e162c80fecf7961b0c52
4ddca41e60a0cb77dd99349673b92358,2021-04-30,KaBuM! - Fiz a recusa da entrega pois um dos produtos veio diferente do pedido.,Conselheiro Lafaiete,MG,False,"
				Prezado Consumidor, boa tarde

Segue anexa a resposta referente à Reclamação Administrativa.

Caso não seja possível visualizá-la, pedimos a gentileza de nos contatar.

Qualquer dúvida, estamos à disposição.

Atenciosamente,
Equipe KaBuM!",interaction,1,ANSWER,6652484c0721e162c80fecf7961b0c52
cdd6f58047c9b8f4b1602e5db0ef9ed8,2021-05-04,"Latam Airlines (Tam) - Estou abrindo pela terceira vez uma reclamação, estou aguardando desde 14/03 o reembolso no valor de 274,00 da Latam referente a despesas devido cancelamento do meu voo.",Juiz de Fora,MG,False,"
				Estou abrindo pela terceira vez uma reclamação, estou aguardando desde 14/03 o reembolso no valor de 274,00 da Latam referente a despesas devido cancelamento do meu voo. Seguem os protocolos abertos sem retorno 2021.03/XXX.XXX.XXX-XX 2021.04/XXX.XXX.XXX-XX
Informaram que fizeram o depósito no dia 26/03 mas até hoje não caiu na minha conta. Abri uma reclamação junto com uma amiga e ela já recebeu o reembolso, gostaria de entender porque o meu ainda não foi feito.",complaint,0,COMPLAINT,cdd6f58047c9b8f4b1602e5db0ef9ed8
28d8a10c031d84fd55d60cd1123272ec,2021-05-04,"Latam Airlines (Tam) - Estou abrindo pela terceira vez uma reclamação, estou aguardando desde 14/03 o reembolso no valor de 274,00 da Latam referente a despesas devido cancelamento do meu voo.",Juiz de Fora,MG,False,"
				Olá Mariana, tudo bem?
 
Os dados foram corrigidos e o pagamento será efetuado em 14/05/2021.
 
Depois disso a compensação bancária ocorrerá em até 5 dias.
 
Conforme combinamos deixei disponível o link do nosso WhatsApp e caso não receba o valor por favor nos retorne por esse meio de contato.

Conte sempre conosco.

Qualquer dúvida, lembre-se que estamos sempre a disposição. Se precisar do nosso suporte em algum outro momento, nos procure por meio do Fale com a Gente, que é o Serviço de atendimento ao Cliente da LATAM.
 
Nosso site: www.latamairlines.com

Contact Center (para vendas, remarcações e serviços) XXXXX-X700 / 0300 570 5700 (24 horas - 7 dias por semana)

Fale com a Gente - Serviço de atendimento ao Cliente (reclamações/sugestões/elogios)0800 0123 200 (24 horas - 7 dias por semana)

Atenciosamente

Leandro Miranda
Atendimento ao Cliente
LATAM Airlines

###N;I;O;D;P;5300###",interaction,1,ANSWER,cdd6f58047c9b8f4b1602e5db0ef9ed8
f56525bda29dad133621b594f864c855,2021-04-28,XP Investimentos - No mês de março do presente ano realizei a transferência de custódia do Fundo Forpus FIA do C6 Bank para a XP Investimentos.,Belo Horizonte,MG,False,"
				No mês de março do presente ano realizei a transferência de custódia do Fundo Forpus FIA do C6 Bank para a XP Investimentos.
Quando o fundo finalmente foi transferido, ele, por algum motivo, veio com a posição dobrada - isso é, se na corretora de origem eu tinha X reais, na XP passei a ter 2X reais.
Assim que vi o equívoco, informei ao atendimento, até por uma questão ética. Depois da minha intervenção, a XP corrigiu minha posição, então esse ponto está ok. Ou seja, a corretora efetivamente reduziu o valor  de 2X para X reais.
Porém, a solução adotada pela XP para reduzir o meu valor investido ao patamar real envolveu cadastrar como prejuízo de 50% esse ajuste na minha posição! Com isso, minha aba de evolução patrimonial está um caos - já não sei quanto tenho do fundo, quanto é lucro e quanto é prejuízo mais.
Na reclamação 122603105, por meio do Reclame Aqui, a corretora reconheceu o erro, disse que retificou o problema, mas, infelizmente, os registros da corretora permanecem errados.
Para exemplificar: hoje mesmo, dia 28/04/2021, consta que existe um pequeno rendimento em reais no fundo (print anexo - campo ""Rendimento"").  Esse rendimento, calculando manualmente, fica próximo de 0,5%, mas o mesmo gráfico demonstra que, percentualmente, o fundo está rendendo 9,74% (campo ""Rend. Percentual""), de modo que as contas não batem. 
Além disso, na aba geral de evolução patrimonial, consta que minha carteira está negativa em 9,92%, sendo que nenhum dos meus investimentos, neste momento, está negativo.
Tudo isso aconteceu assim que o Fundo Forpus chegou à corretora, tanto que pode-se observar um imenso salto negativo (e fictício) entre os dias 01/04 e 05/04, que foi justamente quando a XP ajustou minha posição neste fundo.
O problema é o seguinte: os informes de rendimentos da XP têm que refletir a realidade - nem um centavo a mais, nem um centavo a menos. Primeiro para que eu possa acompanhar meu patrimônio, e segundo porque em algum momento o fundo será resgatado e aí surgirá a pergunta: se eu resgatasse hoje, por exemplo, a XP cobraria IR sobre 0,5% (rendimento real) ou sobre 9,74% (rendimento fictício)?
Estou adicionando prints, e dessa vez até explicando o que tem acontecido.",complaint,0,COMPLAINT,f56525bda29dad133621b594f864c855
696a5c4aee84892305c4e566b929e2a2,2021-04-28,XP Investimentos - No mês de março do presente ano realizei a transferência de custódia do Fundo Forpus FIA do C6 Bank para a XP Investimentos.,Belo Horizonte,MG,False,"
				Prezado Sr. Andre,

Informamos que a resposta ao seu atendimento foi encaminhada ao seu e-mail cadastrado junto a XP Investimentos, a fim de preservar os dados pessoais ou quaisquer informações que violem a privacidade do consumidor ou de terceiros.

 
Sendo o que cabia para o momento, permanecemos a disposição em nossa Ouvidoria através do formulário eletrônico disponível em https://institucional.xpi.com.br/ouvidoria.aspx/ ou pelo telefone 0800 722 3730. 


Atenciosamente,
Ouvidoria | XP Investimentos",interaction,1,ANSWER,f56525bda29dad133621b594f864c855
cb503e79044c0e0d23a02b268d1322eb,2021-05-07,Caixa Vida e Previdência - Prezados solicito verificar cobrança em nome de terceiros em minha conta.,Belo Horizonte,MG,False,"
				Prezados solicito verificar cobrança em nome de terceiros em minha conta.",complaint,0,COMPLAINT,cb503e79044c0e0d23a02b268d1322eb
f23ce3bf728abf9e43208bcb758eb57a,2021-05-07,Caixa Vida e Previdência - Prezados solicito verificar cobrança em nome de terceiros em minha conta.,Belo Horizonte,MG,False,"
				
Senhor Hermes,

Após análise de sua manifestação, no dia 14/05/2021 enviamos ao seu e-mail os esclarecimentos e providências adotadas sobre o caso.
Aproveitamos para agradecer por nos dar a oportunidade de conhecer as suas necessidades.
Fique à vontade para nos contar como foi o seu atendimento. Se preferir, ligue para a Ouvidoria no 0800 702 4240 ou envie um e-mail para XXXXXXXXXXX@XXXXX.XXX.

Cordialmente.
Ouvidoria Caixa Vida e Previdência

Permanecemos à disposição também para outros esclarecimentos por meio dos canais de atendimento: www.caixavidaeprevidencia.com.br  – Fale Conosco - Serviços ao Cliente - Atendimento Online ou ainda pela Central de Serviços e Relacionamento no telefone XXXXX-X000 (regiões metropolitanas) e 0800 702 4000 (Demais regiões), de segunda a sexta-feira.
",interaction,1,ANSWER,cb503e79044c0e0d23a02b268d1322eb
a8e8b858bee7dd740f3faecfa5d1d3ff,2021-04-24,"Americanas.com - Prezados, efetuei a compra do Pedido: XXXXX-X29691616, no valor de R$ R$ 33,60 no qual o pedido tinha 2 unidades do item (Halter Dumbbell Sextavado 10kg, Vendido por: livraria são miguel e entregue por:  americanas) pedido feito no dia 20/04/2021, acontece que meu pedido foi cancelado sem minha solicitação e gostaria de receber o produto ou similar.",Varginha,MG,False,"
				Prezados, efetuei a compra do Pedido: XXXXX-X29691616, no valor de R$ R$ 33,60 no qual o pedido tinha 2 unidades do item (Halter Dumbbell Sextavado 10kg, Vendido por: livraria são miguel e entregue por:  americanas) pedido feito no dia 20/04/2021, acontece que meu pedido foi cancelado sem minha solicitação e gostaria de receber o produto ou similar.",complaint,0,COMPLAINT,a8e8b858bee7dd740f3faecfa5d1d3ff
ca09f69b70c45bb32951c27a9a241c61,2021-04-24,"Americanas.com - Prezados, efetuei a compra do Pedido: XXXXX-X29691616, no valor de R$ R$ 33,60 no qual o pedido tinha 2 unidades do item (Halter Dumbbell Sextavado 10kg, Vendido por: livraria são miguel e entregue por:  americanas) pedido feito no dia 20/04/2021, acontece que meu pedido foi cancelado sem minha solicitação e gostaria de receber o produto ou similar.",Varginha,MG,False,"
				Olá Iur Bueno

Lamentamos o ocorrido, saiba que você é um cliente muito importante para nós.

Meu nome é Daiane e serei responsável pelo seu atendimento até a finalização do caso.

Informo que tentei contato no telefone (35) XXXXX-X314 ás 09:31 porém sem sucesso, a chamada não completa.

Em atendimento à demanda registrada, informo que o caso trata-se de um erro crasso onde o produto foi anunciado por um valor muito inferior ao de mercado, mas em caráter de exceção estamos encaminhando o seu caso para a nossa gerente verificar a possibilidade de atendimento.

Pedimos que aguarde um retorno até 12/05 com o posicionamento do caso, peço que ainda não finalize a reclamação até que o seu caso seja resolvido.

O protocolo deste atendimento é XXX.XXX.XXX-XX31.

Atenciosamente,
Daiane Amorin
Assistente de atendimento  |ATENDIMENTO ESPECIAL
e-mail: XXXXXXXXXXX@XXXXX.XXX
",interaction,1,ANSWER,a8e8b858bee7dd740f3faecfa5d1d3ff
f9dc17e6f7fdbfd705f35b7471ebd697,2021-05-03,"Banco Pan  - Ao Banco Pan S.A.

Em razão do péssimo atendimento pelo SAC (não conseguindo obter nenhuma informação), sirvo-me da presente reclamação para solicitar o imediato cancelamento de todos os cartões junto a reclamada, bem como, caso inexistir débitos que seja expedida uma carta de anuência, constando a inexistência de débitos.",Ituiutaba,MG,False,"
				Ao Banco Pan S.A.

Em razão do péssimo atendimento pelo SAC (não conseguindo obter nenhuma informação), sirvo-me da presente reclamação para solicitar o imediato cancelamento de todos os cartões junto a reclamada, bem como, caso inexistir débitos que seja expedida uma carta de anuência, constando a inexistência de débitos. 
	A referida carta de inexistência de débitos deverá ser anexada junto a presente reclamação.
CPF: 1xxxxxxxxXXXXX-X4 [dados suprimidos pelo gestor através de edição]
At.te;

Eduardo da Costa Lino",complaint,0,COMPLAINT,f9dc17e6f7fdbfd705f35b7471ebd697
6a268eb105d097d38fc70da8dbc55bcb,2021-05-03,"Banco Pan  - Ao Banco Pan S.A.

Em razão do péssimo atendimento pelo SAC (não conseguindo obter nenhuma informação), sirvo-me da presente reclamação para solicitar o imediato cancelamento de todos os cartões junto a reclamada, bem como, caso inexistir débitos que seja expedida uma carta de anuência, constando a inexistência de débitos.",Ituiutaba,MG,False,"
				Olá, tudo bem?!

Peço que verifique a sua caixa de mensagem na plataforma. Tem resposta nova, confere lá ☺

Caso tenha alguma dúvida estou à disposição.

Conta com a gente!
Atenciosamente
Equipe BANCO PAN",interaction,1,ANSWER,f9dc17e6f7fdbfd705f35b7471ebd697
870a20b3418960160cbb402633a2ec73,2021-05-13,"Pernambucanas - Fiz duas compras pelo site das pernambucanas nas datas:
12/06/2020 valor:R$ 125,97 PEDIDO:450302421
17/06/2020 VALOR:260,87 PEDIDO:250103415
Os pedidos foram cancelados pela empresa pois disseram não terem as mercadorias.Me disseram que os valores seriam estornados.Mas não entendi como assim estornados,pois além das compra serem canceladas pela empresa,não efetuei nenhum pagamento.Agora meu nome consta no SPC e no SERASA sem eu estar devendo nada.Recebo ligações dia e noite e emails de cobrança.Quero que meu nome seja retirado desses órgãos.Obrigada,Elsimar


Boa noite
Fiz duas compras pelo site das pernambucanas nas datas:
12/06/2020 valor:R$ 125,97 PEDIDO:450302421
17/06/2020 VALOR:260,87 PEDIDO:250103415

RECEBI UM EMAIL QUE AMBAS AS COMPRAS FORAM CANCELADAS,MAS AS MESMAS VIERAM COBRANDO NA MINHA FATURA COM VENCIMENTO EM 11/07/2020.",Juiz de Fora,MG,False,"
				Fiz duas compras pelo site das pernambucanas nas datas:
12/06/2020 valor:R$ 125,97 PEDIDO:450302421
17/06/2020 VALOR:260,87 PEDIDO:250103415
Os pedidos foram cancelados pela empresa pois disseram não terem as mercadorias.Me disseram que os valores seriam estornados.Mas não entendi como assim estornados,pois além das compra serem canceladas pela empresa,não efetuei nenhum pagamento.Agora meu nome consta no SPC e no SERASA sem eu estar devendo nada.Recebo ligações dia e noite e emails de cobrança.Quero que meu nome seja retirado desses órgãos.Obrigada,Elsimar


Boa noite
Fiz duas compras pelo site das pernambucanas nas datas:
12/06/2020 valor:R$ 125,97 PEDIDO:450302421
17/06/2020 VALOR:260,87 PEDIDO:250103415

RECEBI UM EMAIL QUE AMBAS AS COMPRAS FORAM CANCELADAS,MAS AS MESMAS VIERAM COBRANDO NA MINHA FATURA COM VENCIMENTO EM 11/07/2020.
FIZ A RECLAMAÇÃO HOJE E RECEBI O PROTOCOLO:XXX.XXX.XXX-XX9
GOSTARIA QUE O PROBLEMA FOSSE RESOLVIDO,VISTO QUE AS COMPRAS FORAM CANCELADAS PELA EMPRESA,NÃO DEVERIA TER VINDO COBRANÇA!
OBRIGADA,
ELSIMAR

EMAILS DE CANCELAMENTO DA LOJA

Boa Noite!

Identificamos que o pedido 450302421 já consta cancelado. O valor total estornado referente ao reembolso poderá ser creditado em até 2 faturas seguintes do seu cartão, sempre dependendo da data de f",complaint,0,COMPLAINT,870a20b3418960160cbb402633a2ec73
303f05dcdcbb075e3cd3bcaa8bb5b795,2021-05-13,"Pernambucanas - Fiz duas compras pelo site das pernambucanas nas datas:
12/06/2020 valor:R$ 125,97 PEDIDO:450302421
17/06/2020 VALOR:260,87 PEDIDO:250103415
Os pedidos foram cancelados pela empresa pois disseram não terem as mercadorias.Me disseram que os valores seriam estornados.Mas não entendi como assim estornados,pois além das compra serem canceladas pela empresa,não efetuei nenhum pagamento.Agora meu nome consta no SPC e no SERASA sem eu estar devendo nada.Recebo ligações dia e noite e emails de cobrança.Quero que meu nome seja retirado desses órgãos.Obrigada,Elsimar


Boa noite
Fiz duas compras pelo site das pernambucanas nas datas:
12/06/2020 valor:R$ 125,97 PEDIDO:450302421
17/06/2020 VALOR:260,87 PEDIDO:250103415

RECEBI UM EMAIL QUE AMBAS AS COMPRAS FORAM CANCELADAS,MAS AS MESMAS VIERAM COBRANDO NA MINHA FATURA COM VENCIMENTO EM 11/07/2020.",Juiz de Fora,MG,False,"
				Olá, boa tarde! 
Recebemos a sua manifestação e agradecemos a oportunidade de prestar os devidos esclarecimentos conforme e-mail encaminhado. Ressaltamos que o atendimento Pernambucanas está sempre à disposição. 
Atenciosamente,
Atendimento Pernambucanas.",interaction,1,ANSWER,870a20b3418960160cbb402633a2ec73
cbce9422ded7da71c4a360497386eaf1,2021-05-10,"Mercado Pago - No dia 28/04/2021 fiz o pagamento total das parcelas em aberto, fui informado que em no máximo 05 dias meu CPF seria retirado dos órgãos de proteção de crédito, mas ainda consta",Cachoeira do Campo,MG,False,"
				No dia 28/04/2021 fiz o pagamento total das parcelas em aberto, fui informado que em no máximo 05 dias meu CPF seria retirado dos órgãos de proteção de crédito, mas ainda consta",complaint,0,COMPLAINT,cbce9422ded7da71c4a360497386eaf1
45bb10fc86aceac9e02162813c4715d0,2021-05-10,"Mercado Pago - No dia 28/04/2021 fiz o pagamento total das parcelas em aberto, fui informado que em no máximo 05 dias meu CPF seria retirado dos órgãos de proteção de crédito, mas ainda consta",Cachoeira do Campo,MG,False,"
				Oi Wigberto, bom dia!

Primeiramente, gostaríamos de pedir desculpas pela demora no retorno e também por todo transtorno.
Realizamos a baixa de todas as pendências de forma manual, tendo em vista a falha sistêmica. Sendo assim, pedimos que aguarde o prazo de 24h úteis para fazer uma nova consulta, tudo bem?

Para outros temas, você também pode entrar em contato com nosso SAC para tirar suas dúvidas. O SAC funciona 24 horas, todos os dias da semana, então você poderá falar diretamente com um representante e terá uma resposta mais rápida à sua questão. Para isso, basta gerar o código de atendimento acessando este caminho alternativo em sua conta Mercado Pago: Ajuda > Adições e transferências de dinheiro > Como transferir dinheiro do Mercado Pago > Como você quer continuar? Contate-nos > Ligue para nós.
 
Queremos ouvir você! Aqui na plataforma do Consumidor.gov.br, clicando no botão ""Avaliar resposta do Fornecedor"", você pode falar sobre sua experiência com este atendimento. Sua participação é muito importante para nós!

Isabella
Mercado Pago
",interaction,1,ANSWER,cbce9422ded7da71c4a360497386eaf1
b26d90fd74dd324390e7dbec5eca2ea4,2021-05-12,"Gol Linhas Aéreas - Após finalizar a compra da passagem aérea pela empresa representante da GOL Mytrip e perceber que o valor da compra era três vezes maior do que o que estava na pesquisa, solicitei imediatamente o cancelamento da passagem, que conforme resolução da ANAC preenchia os requisitos para reembolso total: até 24h da compra e prazo da viagem superior a 7 dias.",Ipatinga,MG,False,"
				Após finalizar a compra da passagem aérea pela empresa representante da GOL Mytrip e perceber que o valor da compra era três vezes maior do que o que estava na pesquisa, solicitei imediatamente o cancelamento da passagem, que conforme resolução da ANAC preenchia os requisitos para reembolso total: até 24h da compra e prazo da viagem superior a 7 dias. Fui surpreendida pela negativa da agência por afirmar que a empresa aérea, no caso a GOL, não permitiria o cancelamento, pois meu bilhete não contemplava cancelamento com reembolso. Como a GOL não permite que a contactemos pelo fato da venda ter sido feita por sua parceira, me faço valer deste canal, na expectativa de que meus direitos, garantidos do lei empelique código de defesa do consumidor se façam valer.Cabe ressaltar que a compra foi efetuada no dia 05/05/21 as 20:52 e o e-mail foi encaminhado pelo canal de atendimento da empresa Mytrip logo após . Que no dia 05 a empresa me enviou confirmação de compra com data de 07/05/21 conforme documento anexo, mesmo ainda sendo dia 05/05. Que apesar da alegação da agência, a empresa Gol ao emitiu o próximo documento de embarque no dia 08/05/21.  Solicito o cancelamento com reembolso total.",complaint,0,COMPLAINT,b26d90fd74dd324390e7dbec5eca2ea4
